ItemId,product_name,category,brand,item_quality_risk
18109,Champion Mens Jersey Short,Active,Champion,0.0
18110,Champion Men's Jersey Tee,Active,Champion,0.3
18111,Hanes Men's 10-Pack Classics Cushion Crew Socks 6-12,Active,Hanes,0.19375
18112,ExOfficio Men's Give-N-Go Brief,Active,ExOfficio,0.15
18113,Champion Men's Long Sleeve Tee,Active,Champion,0.25
18114,Duofold Men's Midweight Thermal Crew,Active,Duofold,0.14615384615384616
18115,Thorlo Unisex Experia Running Sock,Active,Thorlo,0.0
18116,Carhartt Men's Big-Tall Brushed Fleece Sweatshirt Sherpa Lined,Active,Carhartt,0.18333333333333335
18117,Wigwam Unisex Men's/Women's Merino Wool Comfort Hiker Crew Length Sock,Active,Wigwam,0.225
18118,Nike Men's No Show Moisture Management Socks 3 pack,Active,Nike,0.18333333333333335
18119,Hanes Men's 10 Pack Ankle Sock,Active,Hanes,0.225
18120,Vitalsox Vt1211 Graduated Compression Performance Patented Recovery Socks with Dry Stat,Active,Vitalsox,0.125
18121,Russell Athletic Men's Big & Tall Basic Short Sleeve Solid Crew Neck T-Shirt With Chest Pocket,Active,Russell Athletic,0.225
18122,Thorlo Unisex Thick Cushion Tennis Crew Sock,Active,Thorlo,0.1125
18123,PUMA Men's Heroes T7 Track Pants,Active,PUMA,0.09000000000000001
18124,Champion - 9.7 oz. 90/10 Cotton Max Sweatpants,Active,Champion,0.2
18125,Smartwool Men's Hiking Ultra Light Crew Socks,Active,SmartWool,0.15
18126,Hanes P170 ComfortBlend 50/50 Pullover Hood,Active,Hanes,0.31000000000000005
18127,Wigwam Men's Hiking/Outdoor Pro Length Sock,Active,Wigwam,0.0
18128,Carhartt Men's Midweight Crewneck Sweatshirt,Active,Carhartt,0.075
18129,Hanes Men's 10 Pack Crew Sock,Active,Hanes,0.25
18130,Puma Men's Socks,Active,PUMA,0.20714285714285713
18131,Champion Men's Champion Eco Open Bottom Pant,Active,Champion,0.1125
18132,ASICS Men's Myles II Running Tight,Active,ASICS,0.14285714285714285
18133,Hanes Classics Men's Big & Tall 6-Pack Cushion Crew Socks,Active,Hanes,0.0
18134,Champion  Men's Rugby Short,Active,Champion,0.0
18135,Gold Toe Men's Cotton Over the Calf Athletic Sock 3-Pack,Active,Gold Toe,0.09000000000000001
18136,Icebreaker Men's Tech T Lite Short Sleeve Shirt,Active,Icebreaker,0.14285714285714285
18137,Thorlo Unisex Thick Cushion Running Crew Sock,Active,Thorlo,0.05625
18138,Fred Perry Men's Twin Tipped Polo,Active,Fred Perry,0.0
18139,Under Armour Men's The Original Boxerjock 3 in. Trunks,Active,Under Armour,0.05625
18140,Columbia Sportswear Men's Baselayer Midweight Long Sleeve Top,Active,Columbia,0.0
18141,Thorlo Unisex Moderate Cushion Walking Crew Sock,Active,Thorlo,0.0
18142,Next Level 6021 - Men's Long-Sleeve Hooded T-Shirt Tri-Blend Hoodie,Active,Next Level,0.0
18143,Volcom Men's Rail Way Long Sleeve Thermal,Active,Volcom,0.11000000000000001
18144,ComfortBlend Fleece Pant,Active,Hanes,0.0
18145,Carhartt Mens Heavyweight Hooded Sweatshirt,Active,Carhartt,0.075
18146,Gold Toe Men's Cotton Liner Athletic Sock 6-Pack,Active,Gold Toe,0.11000000000000001
18147,2XU Non-Stirrup Compression Calf Guard,Active,2XU,0.125
18148,Columbia Sportswear Aruba III Pant,Active,Columbia,0.225
18149,LRG Wear Pullover Hoody - Men's,Active,LRG,0.1125
18150,3 PAIR -30 BELOW THERMAL WINTER SOCKS (MERINO WOOL),Active,J.B. Icelandic (Extreme Cold Activity),0.1375
18151,Russell Athletic Men's Big & Tall Basic Short Sleeve Solid Crew Neck T-Shirt,Active,Russell Athletic,0.0
18152,Wigwam Men's Ironman Flash Pro Sock,Active,Wigwam,0.1125
18153,Champion Men's Jersey Muscle Tee,Active,Champion,0.09000000000000001
18154,ASICS Men's Myles II Running Pant,Active,ASICS,0.0
18155,2(x)ist Men's Essentials Long Underwear,Active,2(x)ist,0.09166666666666667
18156,Darn Tough Vermont Men's Merino Wool Boot Full Cushion Socks,Active,Darn Tough,0.2
18157,Carhartt Men's Heavyweight Crewneck Sweatshirt,Active,Carhartt,0.09000000000000001
18158,Men's UA Baseâ„¢ 4.0 Leggings Bottoms by Under Armour,Active,Under Armour,0.1125
18159,Duofold Men's Mid Weight Thermal Bottom,Active,Duofold,0.0
18160,Smartwool Men's Midweight Crew,Active,SmartWool,0.06428571428571428
18161,Gildan 7.75 oz Sweatpant (18200) Available in 7 Colors,Active,Gildan,0.33333333333333337
18162,Basketball Socks Half Cushioned Crew Socks - Black (One Size Fits All),Active,ChalkTalkSPORTS,0.0
18163,ASICS Men's Asics Core Long Sleeve Top,Active,ASICS,0.15
18164,Duofold Men's Mid Weight Single-Layer Thermal Tagless Crew,Active,Duofold,0.225
18165,Russell Athletic Men's Big & Tall Solid Dri-Power Pant,Active,Russell Athletic,0.23750000000000002
18166,Menâ€™s UA Baseâ„¢ 4.0 Baselayer Crew Tops by Under Armour,Active,Under Armour,0.08333333333333334
18167,Soffe Men's Running Short,Active,MJ Soffe,0.2
18168,Wigwam Unisex Merino Comfort Hiker 2-Pack Sock,Active,Wigwam,0.14285714285714285
18169,Duofold Men's Base Weight First Layer Crew Thermal Top,Active,Duofold,0.1375
18170,Wigwam Men's Cool-Lite Hiker Pro Crew Length Sock,Active,Wigwam,0.18125000000000002
18171,ExOfficio Men's Give-N-Go V Underwear,Active,ExOfficio,0.0
18172,Columbia Men's Super Bonehead Classic Long Sleeve Shirt,Active,Columbia,0.06428571428571428
18173,ExOfficio Men's Give-N-Go Sport Brief,Active,ExOfficio,0.0
18174,Dockers Men's 1/4 Zip Fleece Sweater,Active,Dockers,0.0
18175,adidas Men's Tiro 11 Training Right Jacket,Active,adidas,0.0
18176,Carhartt Men's Midweight Mock Neck Sweatshirt,Active,Carhartt,0.16666666666666669
18177,Smartwool Men's Midweight Bottom,Active,SmartWool,0.225
18178,ExOfficio Men's Give-N-Go Tee,Active,ExOfficio,0.0
18179,Champion Boys 8-20 Open Bottom Pant,Active,Champion,0.0
18180,Columbia Men's ROC Pant,Active,Columbia,0.0
18181,Darn Tough Vermont Merino Wool Micro Crew Cushion Sock,Active,Darn Tough,0.09166666666666667
18182,Frogg Toggs Dri Ducks Trail Pac Rain Suit,Active,Frogg Toggs,0.06428571428571428
18183,Icebreaker Men's Oasis Crewe Bodyfit 200,Active,Icebreaker,0.0
18184,Columbia Men's Meeker Peak Long Sleeve,Active,Columbia,0.0
18185,Fruit of the Loom Men's 6-Pack Cushion Crew Sock,Active,Fruit of the Loom,0.14285714285714285
18186,Carhartt Men's Big-Tall Signature Logo Midweight Sweatshirt,Active,Carhartt,0.1111111111111111
18187,TractionSocks Non-Slip Organic Cotton Socks - Value Pack of Three Pair,Active,TractionSocks,0.0
18188,Champion Men's Champion Eco Relaxed Band Pant,Active,Champion,0.1375
18189,Duofold Men's Mid Weight Single-Layer Thermal Tagless Bottom,Active,Duofold,0.22142857142857142
18190,Carhartt Men's Zip-Mock Sweatshirt,Active,Carhartt,0.225
18191,Pearl Izumi Men's Thermal Zip Neck Long Sleeve Baselayer,Active,Pearl iZUMi,0.125
18192,Champion P2170 Cotton Max Pants,Active,Champion,0.0
18193,Dickies Men's Acrylic Thermal Boot Crew 2-pack Socks,Active,Dickies,0.15
18194,Pearl iZUMi Attack Sock 3-Pack,Active,Pearl iZUMi,0.11000000000000001
18195,Hoodie Buddie Built-In MP3 Headphone Buds Pullover Sweatshirt,Active,HoodieBuddie,0.0
18196,Carhartt Mens Work Wear Cushioned Crew Sock,Active,Carhartt,0.0
18197,Champion Mens Closed Bottom Jersey Pant,Active,Champion,0.0
18198,Thorlo Unisex Thick Cushion Running Rolltop Sock,Active,Thorlo,0.1375
18199,PUMA Men's Fleece Pullover Hoodie,Active,PUMA,0.1375
18200,Hanes Classics Men's 6-pack Cushion Ankle Socks,Active,Hanes,0.0
18201,SKINS Men's Ry400 Recovery Long Tights,Active,Skins,0.33
18202,Dockers Men's 3-Pack Sport Crew Socks,Active,Dockers,0.09166666666666667
18203,Columbia Men's Meeker Peak Short Sleeve Crew,Active,Columbia,0.23750000000000002
18204,adidas Men's Sport Performance Climalite 2-Pack Trunk,Active,adidas,0.1375
18205,Arborwear Men's Double Thick Pullover Sweatshirt,Active,Arborwear,0.25833333333333336
18206,Columbia Men's Regen Rain Pant,Active,Columbia,0.3666666666666667
18207,Guide Gear Fleece - lined Cargo Snow Pants Black,Active,Guide Gear,0.0
18208,Champion Men's Demand Muscle Tee,Active,Champion,0.22000000000000003
18209,Duofold Men's Expedition Weight Crew Thermal Top,Active,Duofold,0.0
18210,Hanes Men's 4-Pack Comfort Stretch Ankle Socks,Active,Hanes,0.24166666666666667
18211,Smartwool Men's Hiking Ultra Light Mini Socks,Active,SmartWool,0.29000000000000004
18212,Thorlo Men's Lite Running Mini Crew Sock,Active,Thorlo,0.18333333333333335
18213,Minus33 100% Merino Wool Base Layer 714 MidWeight 1/4 Length Zip Top,Active,Minus33 Merino Wool,0.1375
18214,USMC Athletic Marines Hooded Sweatshirt - Military Style Physical Training Sweatshirt in Gray,Active,ZeroGravitee,0.12857142857142856
18215,Duofold Men's Base Weight First Layer Bottom,Active,Duofold,0.07857142857142857
18216,Hoodie Buddie Bright Blue Track Sweatshirt Jacket MP3 Earbuds Zip Up Headphone,Active,HoodieBuddie,0.0
18217,Hanes Classics Men's 6-Pack Cushion Crew Socks,Active,Hanes,0.55
18218,PowerSox Men's Coolmax Crew 3 Pack,Active,PowerSox,0.0
18219,Carhartt Men's Big-Tall Midweight Hooded Sweatshirt,Active,Carhartt,0.275
18220,Smartwool Men's PhD Ski Ultra Light Sock,Active,SmartWool,0.09166666666666667
18221,MJ Soffe XT-46 Men's MMA Short,Active,MJ Soffe,0.15
18222,Fruit of the Loom Men's 6 Pack Heavy Duty Crew Socks,Active,Fruit of the Loom,0.18125000000000002
18223,Zebra Spandex Shorts,Active,Lizatards,0.1125
18224,PUMA Men's Fleece Hooded Track Jacket,Active,PUMA,0.049999999999999996
18225,prAna Men's Sutra Pant,Active,prAna,0.275
18226,New Balance Men's Tempo Long Sleeve Tee,Active,New Balance,0.15
18227,Nike Golf Men's Flat Front Tech Short,Active,Nike,0.0
18228,Hanes Classics Men's 4-Pack Comfort Cool Crew Socks,Active,Hanes,0.11000000000000001
18229,YogaColors Emoticon Unisex Triple Stripe Sporty Knee High Sock,Active,YogaColors,0.0
18230,HANES Men's Thermal Union Suit - 24746,Active,Hanes,0.0
18231,adidas Men's Response Tracksuit Jacket,Active,adidas,0.22000000000000003
18232,Champion Men's 3 Pack Quarter Sock,Active,Champion,0.09000000000000001
18233,Thorlo Unisex Anti Fatigue Boot Sock with X-STATICÂ®,Active,Thorlo,0.0
18234,Crooks & Castles Men's Knit Crew Neck Sweatshirt,Active,Crooks & Castles,0.16666666666666669
18235,Under Armour Men's Waffle Crew Long Sleeve Shirt,Active,Under Armour,0.25
18236,Russell Athletic Men's Big & Tall Cotton Jersey Pull-On Short,Active,Russell Athletic,0.225
18237,Hot Chillys Men's Peach Roll T-Neck Tee,Active,Hot Chillys,0.11000000000000001
18238,Arborwear Men's Double Thick Full Zip Sweatshirt,Active,Arborwear,0.0
18239,Feetures Elite Light Cushion No Show Tab Single,Active,Feetures,0.24500000000000002
18240,G310 Golds Gym Workout Tank Top Old Joe logo,Active,Golds Gym,0.06428571428571428
18241,Volcom Men's EDS Slim Hoodie,Active,Volcom,0.3
18242,prAna Men's Stretch 32-Inch Inseam Zion Pant,Active,prAna,0.15
18243,Carhartt Men's Work-Dry Midweight Thermal Crew Neck,Active,Carhartt,0.061111111111111116
18244,Hot Chillys Men's Hi Volume Sock,Active,Hot Chillys,0.275
18245,Hot Chillys Men's Peach Fly Bottom,Active,Hot Chillys,0.0
18246,Vitalsox Patented Recovery Graduated Compression Socks,Active,Vitalsox,0.225
18247,Carhartt Men's Midweight Quarter Zip Mock Neck Sweatshirt,Active,Carhartt,0.11000000000000001
18248,Nike Classic Mens Fleece Open Bottom Pants,Active,Nike,0.0
18249,Under Armour Men's Base 2.0 Leggings,Active,Under Armour,0.075
18250,HANES Over-the-Calf Tube - 10 Pairs - 180/10,Active,Hanes,0.45
18251,Wigwam Men's Super 60 Tube 3-Pack Over-the-Calf Length Socks,Active,Wigwam,0.0
18252,Ultraclub 8510 UC Mock Turtle Neck,Active,UltraClub,0.075
18253,Diamond Supply Co Bar Pullover Sweatshirt - Men's,Active,Diamond Chain,0.16666666666666669
18254,Champion Mens Jersey Ringer Tee,Active,Champion,0.11000000000000001
18255,Carhartt Men's Big-Tall 3 Season Sweatshirt,Active,Carhartt,0.0
18256,Champion S127 CH 50/50 Fleece Crew SS,Active,Champion,0.0
18257,Thorlo Unisex Combat Boot Overcalf Socks,Active,Thorlo,0.0
18258,adidas Men's ClimaCore Long-Sleeve Shirt,Active,adidas,0.1375
18259,Carhartt Men's Work-Dry Midweight Thermal Bottom,Active,Carhartt,0.045000000000000005
18260,Hanes Classics Men's Big & Tall 6-Pack Cushion Ankle Socks,Active,Hanes,0.0
18261,Nike 384407 Legend Dri-Fit Short Sleeve Tee - Royal,Active,Nike,0.225
18262,Columbia Sportswear Men's Baselayer Midweight 1/2 Zip Long Sleeve Shirt,Active,Columbia,0.0
18263,Element Haven Full-Zip Hoodie - Men's,Active,Element,0.1125
18264,adidas Team Speed Crew Sock,Active,adidas,0.0
18265,Essential Apparel Basic Thermal Top - b800ls,Active,Essential Apparel,0.19375
18266,Diesel Men's Jock Strap,Active,Diesel,0.0
18267,Adidas Condivo Men`s Training Pants,Active,adidas,0.1375
18268,Champion Men's Double Dry Knit Training Pant,Active,Champion,0.0
18269,Adidas Men's Climacore Knit Down Jacket,Active,adidas,0.23750000000000002
18270,adidas Men's Climacore Pant,Active,adidas,0.11000000000000001
18271,Colorado Timberline Dillon Microfiber Mock T Shirt-2XL (Black),Active,Colorado Timberline,0.18333333333333335
18272,Spalding Men's Basketball Short,Active,Spalding,0.16666666666666669
18273,Tri-Mountain Men's Big And Tall Pique Knit Golf Shirt. 106,Active,Tri-Mountain,0.0
18274,Russell Athletic Men's Big & Tall Basic Fleece Pull-On Pant,Active,Russell Athletic,0.07857142857142857
18275,adidas Men's Techfit Fitted Short,Active,adidas,0.0
18276,CEP Men's Running Progressive Compression Socks,Active,CEP,0.0
18277,Dickies Men's Bonded Waffle Knit Hooded Jacket,Active,Dickies,0.1111111111111111
18278,Champion Men's Cap Sleeve Raglan Tee,Active,Champion,0.125
18279,prAna Men's Mojo Short,Active,prAna,0.09000000000000001
18280,Mountain Khakis Men's Broadway Fit Original Mountain Pant,Active,Mountain Khakis,0.05625
18281,Charles River Apparel Classic Rugby Shirt,Active,Charles River Apparel,0.12222222222222223
18282,adidas Men's Techfit DIG Short Tight,Active,adidas,0.1375
18283,MJ Soffe Men's Training Fleece Pocket Pant,Active,MJ Soffe,0.275
18284,Nike Dri-Fit Quarter Socks (Large),Active,Nike,0.0
18285,Nike Dri-Fit UV Miler Long Sleeve Top,Active,Nike,0.0
18286,ExOfficio Men's Exo Dri Tee Shirt,Active,ExOfficio,0.1125
18287,Nike Golf Men's Dri-Fit Long Sleeve Stretch Tech Essentials Polo,Active,Nike,0.0
18288,Columbia Men's Hart Mountain II Hoodie,Active,Columbia,0.29375
18289,Basketball Socks Half Cushioned Crew Socks - Gray/Orange (One Size Fits All),Active,ChalkTalkSPORTS,0.09000000000000001
18290,ASICS Men's Running Compression Long Sleeve,Active,ASICS,0.15
18291,Duofold Men's Big-Tall Heavy Weight Plus Crew Thermal Top,Active,Duofold,0.2
18292,Champion P2442 50/50 Mens Fleece Open-Bottom Pants,Active,Champion,0.33333333333333337
18293,Carhartt Mens Work-dryÂ® Lightweight Western Boot Over-the-calf Sock,Active,Carhartt,0.55
18294,Sport-Tek Men's 1/4-Zip Athletic Sweatshirt. F253,Active,Sport-Tek,0.0
18295,Russell Athletic Men's Dri-Power Performance Sleeveless Tee,Active,Russell Athletic,0.0
18296,IZOD Men's XFG Flat Front Microsanded Sportflex Pant,Active,IZOD,0.15500000000000003
18297,Champion S1781 90/10 Cotton Max Pullover Hood,Active,Champion,0.09090909090909091
18298,Icebreaker Men's Tech T Lite Long Sleeve Shirt,Active,Icebreaker,0.0
18299,Adidas Men's Basketball 3-Stripe Pants,Active,adidas,0.18333333333333335
18300,Russell Athletic Big & Tall Dri-Power Crew with shoulder insert,Active,Russell Athletic,0.0
18301,PUMA Men's Heroes T7 Track Jacket,Active,PUMA,0.1375
18302,Carhartt Men's Brushed Fleece Hooded Zip Sweatshirt,Active,Carhartt,0.18000000000000002
18303,Adidas Mens Athletic TEAM Track Jacket,Active,adidas,0.0
18304,Under Armour Men's Base 2.0 Crew Shirt,Active,Under Armour,0.075
18305,USMC Athletic Marines Sweat Pants - Military Style Physical Training Sweat Pants in Gray,Active,ZeroGravitee,0.18125000000000002
18306,Nautica Men's One-Fourth Solid Fleece,Active,Nautica,0.0
18307,Icebreaker Men's Boxer Brief with Fly,Active,Icebreaker,0.075
18308,Wigwam Men's 625 Sock,Active,Wigwam,0.19375
18309,Hanes Classics Men's 4-Pack Comfort Cool No Show Socks,Active,Hanes,0.0
18310,adidas Men's ClimaTech Tee,Active,adidas,0.09999999999999999
18311,DC Rebel Crew Sweatshirt - Men's,Active,DC,0.275
18312,Eurosocks Patented Recovery Graduated Compression Sock,Active,Eurosock,0.225
18313,Duofold Juniors Youth Mid Weight Bottom,Active,Duofold,0.075
18314,Smartwool Men's Granite Creek Crew Neck Sweater,Active,SmartWool,0.09000000000000001
18315,adidas Men's Sport Performance Flex 360 Trunk,Active,adidas,0.225
18316,Thorlo Men's Wool/Silk Lt Hiker Crew Sock,Active,Thorlo,0.11923076923076924
18317,Duofold Men's Big-Tall Heavy Weight Plus Bottom,Active,Duofold,0.1125
18318,Mountain Khakis Men's Broadway Fit Teton Twill Pant,Active,Mountain Khakis,0.06428571428571428
18319,MJ Soffe Men's Long Polyester Mini-Mesh Short,Active,MJ Soffe,0.075
18320,Fruit of the Loom Men's 6 Pack Over The Calf Tube Reinforced Socks,Active,Fruit of the Loom,0.075
18321,Carhartt Men's Triple Blend Thermal Crew Socks,Active,Carhartt,0.0
18322,Keep Calm And Carry On Hoodie Sweatshirt,Active,Amazing Apparel,0.2
18323,Smartwool Men's Lightweight Zip T,Active,SmartWool,0.1375
18324,Smartwool Men's Microweight Boxer Brief,Active,SmartWool,0.23750000000000002
18325,Nike 371638 Dri-Fit Fly Short - Anthracite/Electrolime,Active,Nike,0.07857142857142857
18326,Gildan Ultra Cotton - Crewneck Sweatshirt. 9000,Active,Gildan,0.33333333333333337
18327,Wigwam Men's Cool-Lite Pro Crew Socks,Active,Wigwam,0.1375
18328,adidas Men's Response DS 7-Inch Short,Active,adidas,0.0
18329,adidas Men's Athletic Stretch 2-Pack Boxer Brief,Active,adidas,0.3
18330,Wolverine Men's Performance Base Layer Top,Active,Wolverine,0.0
18331,Smartwool Men's Lightweight Crew,Active,SmartWool,0.06875
18332,New Balance Men's 7-Inch Tempo Short,Active,New Balance,0.19375
18333,Champion S1780 90/10 Cotton Max Crew,Active,Champion,0.125
18334,Mountain Khakis Men's Teton Twill Pant,Active,Mountain Khakis,0.18333333333333335
18335,Undefeated Eagle UNDFTD Pullover Sweatshirt - Men',Active,Undefeated,0.45
18336,Coolibar UPF 50+ Men's ZnO Long Sleeve T-shirt - Sun Protective,Active,Coolibar,0.075
18337,Wigwam Men's Husky Sock,Active,Wigwam,0.33333333333333337
18338,Champion Men's Double Dry Fitted Tee,Active,Champion,0.22000000000000003
18339,SUB COLD Sports Compression Fit Thermal Baselayer Leggings,Active,Sub Sports,0.25
18340,Canada Goose Men's The Chateau Jacket,Active,Canada Goose,0.0
18341,Cold Storage Fleece - lined Hooded Sweatshirt,Active,COLD STORAGE,0.0
18342,Columbia Men's Airgill Convertible Pant,Active,Columbia,0.09999999999999999
18343,Pearl iZUMi Attack Low Sock 3-Pack,Active,Pearl iZUMi,0.049999999999999996
18344,Company 81 Men's Zip Up Stripe Hoodie,Active,Company 81,0.0
18345,Nike Golf Men's Sport Half Zip Wind Top,Active,Nike,0.1125
18346,Everlast Men's basic no-show atheletic socks 7 pairs,Active,Everlast,0.29375
18347,Columbia Men's Fast Trek Hoodie Jacket,Active,Columbia,0.1125
18348,PUMA Men's Fleece Pant,Active,PUMA,0.225
18349,PUMA Men's Multi Cat Tee,Active,PUMA,0.33333333333333337
18350,UnderArmour Men's Grometric Performance Crew Socks,Active,Under Armour,0.25
18351,Russell Athletic Men's Big & Tall Fleece Zip-Front Hoodie,Active,Russell Athletic,0.27
18352,Mountain Hardwear Men's Mountain Tech Vest,Active,Mountain Hardwear,0.33333333333333337
18353,Dickies Men's Everyday Utility Scrub Pants,Active,Dickies,0.0
18354,prAna Men's Stretch 30-Inch Inseam Zion Pant,Active,prAna,0.0
18355,Men's Legend Golf and Windshirt,Active,Charles River Apparel,0.09166666666666667
18356,Mens Long Sleeve Thermal Fitted Base Layer Crew Neck Shirt,Active,Mascot,0.18333333333333335
18357,Indera - Mens Thermal Long John Pant 810DR  Black 23476,Active,INDERA THERMALS,0.14500000000000002
18358,Russell Athletics Men's Double Bar Warm Up Pant,Active,Russell Athletic,0.0
18359,Smartwool Men's Midweight Zip-T,Active,SmartWool,0.0
18360,Russell Athletic Men's Dri-power Fleece 1/4 Zip Cadet Sweatshirt,Active,Russell Athletic,0.36250000000000004
18361,Columbia Men's Hart Mountain II Crew Shirt,Active,Columbia,0.1125
18362,Underworks Mens Extreme Gynecomastia Chest Binder V-Tank Top,Active,Underworks,0.0
18363,2XU Men's Compression Recovery Tights,Active,2XU,0.09999999999999999
18364,Authentic Pigment 11 oz. Pigment-Dyed Ringspun Cotton Boxy Crew - POPPY - S,Active,Authentic Pigment,0.3666666666666667
18365,Columbia Men's Convertible Pant Fishing Pant,Active,Columbia,0.18000000000000002
18366,adidas Men's Casuals Crew Core Socks (2-Pack),Active,adidas,0.1125
18367,Hot Chillys Men's Peach Crewneck Tee,Active,Hot Chillys,0.225
18368,Adidas Men's Climacore Short,Active,adidas,0.2
18369,Nike Classic Fleece Hooded Top,Active,Nike,0.28125
18370,ExOfficio Men's Give-N-Go That's Fly Boxer,Active,ExOfficio,0.09999999999999999
18371,Adidas Mens 3-stripe Athletic Hoodie Hooded Fleece Sweatshirt,Active,adidas,0.0
18372,Jerzees 8 oz Sweatpant (973M) No Pockets Available in 10 Colors,Active,Jerzees,0.0
18373,Guide Gear Fleece Cargo Pants,Active,Guide Gear,0.17272727272727273
18374,New Balance Men's Tempo Short Sleeve Tee,Active,New Balance,0.0
18375,Icebreaker Men's Original Zip Sport 320 Top,Active,Icebreaker,0.07857142857142857
18376,Carhartt Mens Big Heavyweight Hooded Sweatshirt,Active,Carhartt,0.09000000000000001
18377,Smartwool Men's PhD Ski Light Sock,Active,SmartWool,0.15
18378,Hanes Classics Men's 6-Pack Cushion Low Cut Socks,Active,Hanes,0.12857142857142856
18379,Helly Hansen Men's Stripe Crew Shirt,Active,Helly Hansen,0.0
18380,Adidas Men's Athletic Full Zip 50/50 Hoodie,Active,adidas,0.33333333333333337
18381,Carhartt Men's Big-Tall Big C Signature Logo Midweight Sweatshirt,Active,Carhartt,0.18000000000000002
18382,Dickies Men's 13 Inch Inseam Loose Fit Striped Work Short With Multi Use Pocket,Active,Dickies,0.0
18383,ExOfficio Men's Give-N-Go Aztec Boxer,Active,ExOfficio,0.18000000000000002
18384,Mountain Hardwear Women's Pyxis Hoody,Active,Mountain Hardwear,0.5
18385,Carhartt Mens Tall Heavyweight Hooded Sweatshirt,Active,Carhartt,0.1375
18386,Sport-Tek F253 1/4-Zip Sweatshirt,Active,Sport-Tek,0.05625
18387,Dri-PowerÂ® Coaches Short,Active,Russell Athletic,0.20714285714285713
18388,Smartwool PhD Run Graduated Compression Ultra Light Socks,Active,SmartWool,0.225
18389,JOHN DEERE CLASSIC LOGO MENS GREEN HOODED SWEATSHIRT,Active,John Deere,0.3
18390,ExOfficio Men's Exo Dri Long Sleeve Crew,Active,ExOfficio,0.0
18391,PUMA Men's Knitted Tricot Jacket,Active,PUMA,0.22000000000000003
18392,Harriton Quarter-Zip Fleece Pullover. M980,Active,Harriton,0.0
18393,Russell Athletic Men's Dri-Power Raglan Muscle,Active,Russell Athletic,0.05500000000000001
18394,2XU Men's Compression Race Sock,Active,2XU,0.125
18395,Russell Athletic Men's NuBlend Pant without Pockets,Active,Russell Athletic,0.225
18396,Life is good Snowman Golf Men's Long Sleeve Shirt,Active,Life Is Good,0.25
18397,Authentic Pigment 11 oz. Pigment-Dyed Fleece Crew - POPPY - S,Active,Authentic Pigment,0.06875
18398,adidas Men's Sport Performance Flex 360 Boxer Brief,Active,adidas,0.16666666666666669
18399,Wigwam Men's Ironman Thunder Pro Low-Cut Sock,Active,Wigwam,0.09000000000000001
18400,Men's China Silk Bottoms,Active,Guide Gear,0.11000000000000001
18401,Columbia Men's Palmerston Peak Short,Active,Columbia,0.0
18402,Pearl iZUMi Thermal Leg Warmer,Active,Pearl iZUMi,0.09000000000000001
18403,adidas Men's Tiro 11 Training Top,Active,adidas,0.25
18404,Darn Tough Vermont Merino Wool Over-The-Calf Cushion Sock,Active,Darn Tough,0.0
18405,Nautica Men's Windowpane Fleece,Active,Nautica,0.1125
18406,Thorlo Unisex Wool/Thorlon Thick Cushion Hiking Sock,Active,Thorlo,0.18000000000000002
18407,Jerzees Men's Comfort Jersey Polo Shirt. J100,Active,Jerzees,0.0
18408,CW-X Unisex Adult Ventilator Compression Support  Socks,Active,CW-X,0.06428571428571428
18409,Leo Upper Body Full Compression Men's Shaper,Active,Leonisa,0.225
18410,Weatherproof Adult Cross Weave Open Bottom Sweatpant. 7766,Active,Weatherproof,0.075
18411,SUB DUAL Sports Compression Fit Baselayer Top Long Sleeve,Active,Sub Sports,0.125
18412,Feetures Light Cushion Original No Show with Tab Sock 3pk,Active,Feetures,0.06428571428571428
18413,Champion S244C 50/50 Hood,Active,Champion,0.07857142857142857
18414,Helly Hansen Men's Fly Pant,Active,Helly Hansen,0.0
18415,adidas Men's Samba Short Tight,Active,adidas,0.18000000000000002
18416,Heritage Cross Mens Polo Style 1009 Luxury Moisture Wicking Golf Shirt,Active,Heritage,0.09000000000000001
18417,Carhartt Men's Solid Ripstop Utility Scrub Top,Active,Carhartt,0.0
18418,ASICS Men's Team Medley Tight,Active,ASICS,0.18333333333333335
18419,Carhartt Men's Thermal-Lined Crewneck Sweatshirt,Active,Carhartt,0.16666666666666669
18420,Nike Classic Fleece Hooded Top,Active,Nike,0.15
18421,Dockers Men's 3-Pack Sport Crew Socks Big & Tall,Active,Dockers,0.0
18422,adidas Men's Techfit Fitted Sleeveless Tank Top,Active,adidas,0.11000000000000001
18423,adidas Men's Casuals Crew Cushioned Socks (3-Pack),Active,adidas,0.049999999999999996
18424,Rocky Men's Mid Weight Thermal Bottom,Active,Rocky,0.225
18425,Under Armour Men's The Original Fitted Crew,Active,Under Armour,0.0
18426,SUB DUAL Sports Compression Fit Baselayer Top Short Sleeve,Active,Sub Sports,0.25
18427,Columbia Men's Silver Ridge Vest,Active,Columbia,0.0
18428,Jerzees 9 oz Sweatpant w Pockets (4850MP) Super Sweats Available in 8 Colors,Active,Jerzees,0.0
18429,Geoffrey Beene Men's Button Mock Sweater,Active,Geoffrey Beene,0.0
18430,Smartwool Men's Midweight Funnel Zip,Active,SmartWool,0.0
18431,MJ Soffe Men's Stadium Stripe Polo Shirt,Active,MJ Soffe,0.18333333333333335
18432,SUB COLD Sports Compression Fit Thermal Baselayer Top Long Sleeve,Active,Sub Sports,0.18333333333333335
